REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Mar-00,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.41,,,,3
Mar-00,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.723,,,,3
Mar-00,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.37,,,,3
Mar-00,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.658,,,,3
Mar-00,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.659,,,,3
Mar-00,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,23.147,,,,3
Mar-00,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,77.302,,,,3
Mar-00,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,29.518,,,,3
Mar-00,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.613,,,,3
Mar-00,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.451,,,,3
Mar-00,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,24.454,,,,3
Mar-00,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,12.024,,,,3
Apr-00,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,156.762,,,,3
Apr-00,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.215,,,,3
Apr-00,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.96,,,,3
Apr-00,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.468,,,,3
Apr-00,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.28,,,,3
Apr-00,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.507,,,,3
Apr-00,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,24.09,,,,3
Apr-00,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,78.067,,,,3
Apr-00,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,29.148,,,,3
Apr-00,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.799,,,,3
Apr-00,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.34,,,,3
Apr-00,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,24.009,,,,3
Apr-00,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,16.242,,,,3
May-00,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,144.354,,,,3
May-00,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.783,,,,3
May-00,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.265,,,,3
May-00,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.658,,,,3
May-00,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.552,,,,3
May-00,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.308,,,,3
May-00,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,23.645,,,,3
May-00,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,59.332,,,,3
May-00,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,35.72,,,,3
May-00,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.323,,,,3
May-00,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.919,,,,3
May-00,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,30.478,,,,3
May-00,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,15.874,,,,3
Jun-00,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,132.265,,,,3
Jun-00,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.503,,,,3
Jun-00,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.069,,,,3
Jun-00,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.689,,,,3
Jun-00,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.3,,,,3
Jun-00,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.445,,,,3
Jun-00,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,22.159,,,,3
Jun-00,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,57.524,,,,3
Jun-00,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,30.215,,,,3
Jun-00,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.647,,,,3
Jun-00,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.245,,,,3
Jun-00,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,24.323,,,,3
Jun-00,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,13.864,,,,3
Jul-00,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,166.648,,,,3
Jul-00,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.083,,,,3
Jul-00,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.703,,,,3
Jul-00,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.646,,,,3
Jul-00,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.784,,,,3
Jul-00,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.95,,,,3
Jul-00,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,25.816,,,,3
Jul-00,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,82.859,,,,3
Jul-00,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,32.4,,,,3
Jul-00,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.687,,,,3
Jul-00,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.796,,,,3
Jul-00,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,26.917,,,,3
Jul-00,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,13.49,,,,3
Aug-00,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,149.76,,,,3
Aug-00,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.584,,,,3
Aug-00,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.522,,,,3
Aug-00,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.84,,,,3
Aug-00,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,7.017,,,,3
Aug-00,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.205,,,,3
Aug-00,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,27.52,,,,3
Aug-00,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,64.966,,,,3
Aug-00,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,33.894,,,,3
Aug-00,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.215,,,,3
Aug-00,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.181,,,,3
Aug-00,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,27.498,,,,3
Aug-00,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,10.796,,,,3
Sep-00,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,164.996,,,,3
Sep-00,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.738,,,,3
Sep-00,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.356,,,,3
Sep-00,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.547,,,,3
Sep-00,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.639,,,,3
Sep-00,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.196,,,,3
Sep-00,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,28.209,,,,3
Sep-00,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,75.766,,,,3
Sep-00,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,34.444,,,,3
Sep-00,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.552,,,,3
Sep-00,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.184,,,,3
Sep-00,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,29.708,,,,3
Sep-00,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,16.839,,,,3
Oct-00,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,165.958,,,,3
Oct-00,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.012,,,,3
Oct-00,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.552,,,,3
Oct-00,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.944,,,,3
Oct-00,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.838,,,,3
Oct-00,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.678,,,,3
Oct-00,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,25.9,,,,3
Oct-00,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,79.204,,,,3
Oct-00,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,31.389,,,,3
Oct-00,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.738,,,,3
Oct-00,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.629,,,,3
Oct-00,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,26.022,,,,3
Oct-00,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,20.453,,,,3
Nov-00,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,156.917,,,,3
Nov-00,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.601,,,,3
Nov-00,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.154,,,,3
Nov-00,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.672,,,,3
Nov-00,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.387,,,,3
Nov-00,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.388,,,,3
Nov-00,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,28.831,,,,3
Nov-00,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,73.208,,,,3
Nov-00,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,33.257,,,,3
Nov-00,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.351,,,,3
Nov-00,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.399,,,,3
Nov-00,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,28.507,,,,3
Nov-00,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,13.02,,,,3
Dec-00,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,144.483,,,,3
Dec-00,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,7.489,,,,3
Dec-00,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.156,,,,3
Dec-00,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.689,,,,3
Dec-00,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.606,,,,3
Dec-00,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.038,,,,3
Dec-00,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,21.662,,,,3
Dec-00,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,70.872,,,,3
Dec-00,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,30.469,,,,3
Dec-00,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.76,,,,3
Dec-00,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.367,,,,3
Dec-00,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,26.342,,,,3
Dec-00,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,13.991,,,,3
Jan-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,161.758,,,,3
Jan-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.194,,,,3
Jan-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.029,,,,3
Jan-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.979,,,,3
Jan-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.512,,,,3
Jan-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.674,,,,3
Jan-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,25.104,,,,3
Jan-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,75.656,,,,3
Jan-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,31.986,,,,3
Jan-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.441,,,,3
Jan-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.04,,,,3
Jan-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,27.505,,,,3
Jan-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,17.818,,,,3
Feb-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,145.835,,,,3
Feb-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.585,,,,3
Feb-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,0.616,,,,3
Feb-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.431,,,,3
Feb-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.896,,,,3
Feb-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.642,,,,3
Feb-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,26.741,,,,3
Feb-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,69.085,,,,3
Feb-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,25.726,,,,3
Feb-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.139,,,,3
Feb-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.552,,,,3
Feb-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,22.035,,,,3
Feb-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,14.698,,,,3
Mar-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,150.896,,,,3
Mar-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,6.854,,,,3
Mar-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.045,,,,3
Mar-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.534,,,,3
Mar-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.535,,,,3
Mar-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.74,,,,3
Mar-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,24.171,,,,3
Mar-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,78.652,,,,3
Mar-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,28.563,,,,3
Mar-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.451,,,,3
Mar-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.025,,,,3
Mar-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,24.087,,,,3
Mar-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,12.656,,,,3
Apr-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,165.747,,,,3
Apr-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.141,,,,3
Apr-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.751,,,,3
Apr-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.419,,,,3
Apr-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.338,,,,3
Apr-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.633,,,,3
Apr-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,27.262,,,,3
Apr-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,76.864,,,,3
Apr-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,34.765,,,,3
Apr-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.033,,,,3
Apr-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.843,,,,3
Apr-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,28.889,,,,3
Apr-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,17.715,,,,3
May-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,159.603,,,,3
May-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,7.811,,,,3
May-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.718,,,,3
May-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.46,,,,3
May-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.02,,,,3
May-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.613,,,,3
May-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,25.441,,,,3
May-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,72.529,,,,3
May-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,33.974,,,,3
May-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.812,,,,3
May-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.444,,,,3
May-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,29.718,,,,3
May-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,19.848,,,,3
Jun-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,176.424,,,,3
Jun-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.896,,,,3
Jun-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.789,,,,3
Jun-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.434,,,,3
Jun-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.731,,,,3
Jun-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.942,,,,3
Jun-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,28.407,,,,3
Jun-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,81.702,,,,3
Jun-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,35.732,,,,3
Jun-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.168,,,,3
Jun-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.387,,,,3
Jun-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,30.177,,,,3
Jun-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,19.687,,,,3
Jul-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,148.906,,,,3
Jul-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.852,,,,3
Jul-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.052,,,,3
Jul-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.155,,,,3
Jul-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.532,,,,3
Jul-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.113,,,,3
Jul-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,27.527,,,,3
Jul-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,56.027,,,,3
Jul-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,34.654,,,,3
Jul-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.48,,,,3
Jul-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.383,,,,3
Jul-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,26.791,,,,3
Jul-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,17.846,,,,3
Aug-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,167.233,,,,3
Aug-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.984,,,,3
Aug-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.893,,,,3
Aug-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.612,,,,3
Aug-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.948,,,,3
Aug-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.531,,,,3
Aug-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,24.777,,,,3
Aug-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,83.519,,,,3
Aug-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,33.478,,,,3
Aug-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.031,,,,3
Aug-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.997,,,,3
Aug-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,28.45,,,,3
Aug-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,14.475,,,,3
Sep-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,158.249,,,,3
Sep-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.856,,,,3
Sep-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.882,,,,3
Sep-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.787,,,,3
Sep-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.942,,,,3
Sep-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.245,,,,3
Sep-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,24.936,,,,3
Sep-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,70.07,,,,3
Sep-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,34.898,,,,3
Sep-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.522,,,,3
Sep-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.595,,,,3
Sep-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,29.781,,,,3
Sep-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,18.489,,,,3
Oct-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,169.767,,,,3
Oct-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.941,,,,3
Oct-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.457,,,,3
Oct-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.802,,,,3
Oct-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.171,,,,3
Oct-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.511,,,,3
Oct-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,29.122,,,,3
Oct-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,69.387,,,,3
Oct-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,42.048,,,,3
Oct-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.628,,,,3
Oct-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.463,,,,3
Oct-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,34.957,,,,3
Oct-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,19.269,,,,3
Nov-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,174.11,,,,3
Nov-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.259,,,,3
Nov-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.099,,,,3
Nov-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.008,,,,3
